,TRY,CHF,SEK,RUB,NZL,NOK,MXN,JPY,GBP,EUR,CNH,CLP,CAD,ARB,AUD,ZAR,USD,BRL
2018-08-01,4.917365,0.990248,8.786741,62.433704,,8.157057,18.663131,111.769033,0.762275,0.855432,,628.913601,1.301711,,1.347648,13.240719,,3.750385
2018-08-02,4.987571,0.991514,8.800103,62.979599,,8.169724,18.586148,111.600377,0.761615,0.857192,,626.367221,1.299503,,1.350163,13.205469,,3.743957
2018-08-03,5.090195,0.995339,8.883739,63.329881,,8.237787,18.646211,111.68134,0.768082,0.863111,,632.901778,1.302348,,1.358364,13.444329,,3.746591
2018-08-04,5.090195,0.995339,8.883739,63.329881,,8.237787,18.646211,111.68134,0.768082,0.863111,,632.901778,1.302348,,1.358364,13.444329,,3.746591
2018-08-05,5.090195,0.995339,8.883739,63.329881,,8.237787,18.646211,111.68134,0.768082,0.863111,,632.901778,1.302348,,1.358364,13.444329,,3.746591
2018-08-06,5.098512,0.994465,8.918613,63.323214,,8.25999,18.567981,111.232486,0.768985,0.864902,,634.15499,1.301418,,1.352102,13.336793,,3.705501
2018-08-07,5.261637,0.99628,8.935023,63.719502,,8.249265,18.525437,111.316837,0.772539,0.865202,,630.723309,1.299792,,1.353867,13.43139,,3.732826
2018-08-08,5.260881,0.995174,8.9058,63.511161,,8.197449,18.45471,111.335,0.772386,0.861846,,634.456606,1.305438,,1.346807,13.318194,,3.748686
2018-08-09,5.313065,0.993024,8.948411,65.594695,,8.217466,18.470244,110.884506,0.776419,0.861252,,630.092154,1.301438,,1.346051,13.401085,,3.768065
2018-08-10,5.556057,0.993926,9.006248,66.593197,,8.318726,18.733599,111.070809,0.779504,0.867754,,636.983686,1.304495,,1.3563,13.693509,,3.797466
2018-08-11,5.556057,0.993926,9.006248,66.593197,,8.318726,18.733599,111.070809,0.779504,0.867754,,636.983686,1.304495,,1.3563,13.693509,,3.797466
2018-08-12,5.556057,0.993926,9.006248,66.593197,,8.318726,18.733599,111.070809,0.779504,0.867754,,636.983686,1.304495,,1.3563,13.693509,,3.797466
2018-08-13,6.793418,0.994384,9.13778,67.689074,,8.368319,19.07398,110.608161,0.783677,0.877578,,638.639754,1.314261,,1.371918,14.231768,,3.864853
2018-08-14,6.943173,0.99316,9.118828,67.674296,,8.366483,19.137245,110.641059,0.783303,0.876962,,640.533193,1.312812,,1.376041,14.406384,,3.879155
2018-08-15,6.343557,0.994007,9.142782,66.342323,,8.413978,18.88507,111.237441,0.78618,0.881368,,649.753217,1.30513,,1.381897,14.271197,,3.862066
2018-08-16,5.958657,0.993124,9.207334,67.29725,,8.459185,19.17939,110.550952,0.787641,0.881523,,650.599436,1.314087,,1.381964,14.599348,,3.897038
2018-08-17,5.853223,0.997186,9.193563,66.86747,,8.479817,19.01926,111.001671,0.786562,0.87943,,654.964383,1.315891,,1.377627,14.719814,,3.902119
2018-08-18,5.853223,0.997186,9.193563,66.86747,,8.479817,19.01926,111.001671,0.786562,0.87943,,654.964383,1.315891,,1.377627,14.719814,,3.902119
2018-08-19,5.853223,0.997186,9.193563,66.86747,,8.479817,19.01926,111.001671,0.786562,0.87943,,654.964383,1.315891,,1.377627,14.719814,,3.902119
2018-08-20,5.998689,0.995191,9.153873,67.101154,,8.452177,18.889229,110.456373,0.784403,0.874279,,654.318937,1.30591,,1.368246,14.753978,,3.906977
2018-08-21,6.087025,0.990514,9.146549,67.002872,,8.437473,19.004525,109.945174,0.780959,0.870246,,650.77887,1.304064,,1.363067,14.511357,,3.964581
2018-08-22,6.070485,0.984193,9.089747,67.244537,,8.399326,18.93798,110.117474,0.774726,0.863782,,653.252138,1.303101,,1.358469,14.392157,,4.045435
2018-08-23,6.023133,0.983254,9.063962,68.048338,,8.350194,18.766422,110.574018,0.774968,0.863185,,651.083297,1.300647,,1.363574,14.171774,,4.037894
2018-08-24,6.082301,0.985966,9.138179,68.211037,,8.384129,19.011869,111.336741,0.78056,0.866326,,652.559993,1.309712,,1.379884,14.392792,,4.11141
2018-08-25,6.082301,0.985966,9.138179,68.211037,,8.384129,19.011869,111.336741,0.78056,0.866326,,652.559993,1.309712,,1.379884,14.392792,,4.11141
2018-08-26,6.082301,0.985966,9.138179,68.211037,,8.384129,19.011869,111.336741,0.78056,0.866326,,652.559993,1.309712,,1.379884,14.392792,,4.11141
2018-08-27,5.980342,0.982144,9.099408,67.065156,,8.31007,18.777492,111.274788,0.777492,0.858443,,653.815778,1.300798,,1.361576,14.244742,,4.091081
2018-08-28,6.154656,0.979374,9.089353,67.43153,,8.322749,18.798357,111.130606,0.775334,0.855871,,644.599452,1.296217,,1.360407,14.158764,,4.074461
2018-08-29,6.26653,0.976563,9.133436,67.79403,,8.341032,19.065606,111.1573,0.777093,0.855359,,647.583611,1.292875,,1.362159,14.201009,,4.131298
2018-08-30,6.462169,0.970453,9.131512,68,,8.327925,18.933732,111.704526,0.767037,0.853971,,648.300598,1.290265,,1.367549,14.339453,,4.103074
2018-08-31,6.732876,0.968624,9.118131,68.246892,,8.346335,19.098243,110.992713,0.768538,0.857265,,657.659666,1.2985,,1.377025,14.697814,,4.146335
2018-09-01,6.732876,0.968624,9.118131,68.246892,,8.346335,19.098243,110.992713,0.768538,0.857265,,657.659666,1.2985,,1.377025,14.697814,,4.146335
2018-09-02,6.732876,0.968624,9.118131,68.246892,,8.346335,19.098243,110.992713,0.768538,0.857265,,657.659666,1.2985,,1.377025,14.697814,,4.146335
2018-09-03,6.58426,0.969227,9.145074,67.39738,,8.390397,19.102405,111.121455,0.77364,0.861995,,671.519697,1.305922,,1.390225,14.717352,,4.051461
2018-09-04,6.614034,0.969092,9.094447,67.943177,,8.353594,19.195351,111.087387,0.777012,0.860956,,669.642703,1.309514,,1.387258,14.848214,,4.15325
2018-09-05,6.653146,0.97385,9.079572,68.147061,,8.390696,19.377233,111.45249,0.777682,0.863036,,669.629757,1.316993,,1.391991,15.325106,,4.152844
2018-09-06,6.581263,0.971036,9.047615,68.178771,,8.399055,19.347314,111.445638,0.774302,0.859476,,677.627847,1.317061,,1.3896,15.401289,,4.141126
2018-09-07,6.576936,0.965404,9.112048,69.166093,,8.422375,19.231583,110.491394,0.773666,0.860585,,674.879518,1.315404,,1.39062,15.315491,,4.056196
2018-09-08,6.576936,0.965404,9.112048,69.166093,,8.422375,19.231583,110.491394,0.773666,0.860585,,674.879518,1.315404,,1.39062,15.315491,,4.056196
2018-09-09,6.576936,0.965404,9.112048,69.166093,,8.422375,19.231583,110.491394,0.773666,0.860585,,674.879518,1.315404,,1.39062,15.315491,,4.056196
2018-09-10,6.420206,0.968688,9.050601,69.549174,,8.436986,19.323847,110.916011,0.773203,0.864977,,678.340974,1.317014,,1.405415,15.253265,,4.053888
2018-09-11,6.46654,0.97456,9.058813,70.551052,,8.385995,19.271473,111.121939,0.767506,0.862366,,677.70783,1.315454,,1.406175,15.200069,,4.082701
2018-09-12,6.440583,0.973094,9.048637,69.400655,,8.323732,19.203777,111.591928,0.768282,0.862366,,683.580545,1.30614,,1.406002,15.070714,,4.149621
2018-09-13,6.354803,0.969903,8.97704,68.930261,,8.255052,19.034741,111.197007,0.76636,0.859919,,679.7919,1.299854,,1.394273,14.938086,,4.157537
2018-09-14,6.133082,0.966216,8.951847,68.298837,,8.21519,18.840233,112.003079,0.762744,0.855286,,671.134109,1.300462,,1.391122,14.773435,,4.202874
2018-09-15,6.133082,0.966216,8.951847,68.298837,,8.21519,18.840233,112.003079,0.762744,0.855286,,671.134109,1.300462,,1.391122,14.773435,,4.202874
2018-09-16,6.133082,0.966216,8.951847,68.298837,,8.21519,18.840233,112.003079,0.762744,0.855286,,671.134109,1.300462,,1.391122,14.773435,,4.202874
2018-09-17,6.157537,0.966893,9.040932,68.114197,,8.248775,18.881245,111.931378,0.76464,0.859919,,674.279818,1.303981,,1.398745,14.93929,,4.170006
2018-09-18,6.325221,0.962636,8.921073,68.145514,,8.182192,18.916188,111.687377,0.760476,0.856971,,674.599366,1.306282,,1.399349,14.967178,,4.130431
2018-09-19,6.39375,0.963613,8.9,67.353596,,8.150856,18.798116,112.269692,0.759332,0.856164,,674.443493,1.297003,,1.383818,14.862757,,4.156336
2018-09-20,6.252934,0.967281,8.868437,66.827409,,8.147837,18.764111,112.305782,0.760942,0.856531,,672.728051,1.291649,,1.377388,14.647537,,4.127623
2018-09-21,6.218495,0.958815,8.771315,66.373132,,8.14606,18.848421,112.495754,0.753482,0.849185,,664.682405,1.290761,,1.372452,14.307405,,4.073794
2018-09-22,6.218495,0.958815,8.771315,66.373132,,8.14606,18.848421,112.495754,0.753482,0.849185,,664.682405,1.290761,,1.372452,14.307405,,4.073794
2018-09-23,6.218495,0.958815,8.771315,66.373132,,8.14606,18.848421,112.495754,0.753482,0.849185,,664.682405,1.290761,,1.372452,14.307405,,4.073794
2018-09-24,6.303804,0.958216,8.778572,66.406433,,8.139477,18.843247,112.492554,0.76436,0.850991,,655.203812,1.290869,,1.373415,14.345417,,4.046634
2018-09-25,6.153408,0.964435,8.794265,65.846167,,8.137242,18.96435,112.779716,0.762359,0.850847,,656.206926,1.294818,,1.378797,14.361099,,4.089254
2018-09-26,6.190173,0.964975,8.812973,65.745983,,8.131089,18.985803,112.972031,0.758565,0.850123,,661.888974,1.295673,,1.379495,14.335629,,4.072601
2018-09-27,6.099498,0.965018,8.802451,65.837093,,8.102817,18.846881,112.691293,0.759128,0.851136,,655.613244,1.30343,,1.377649,14.131075,,4.02962
2018-09-28,6.001031,0.976884,8.85211,65.571883,,8.155452,18.79737,113.354817,0.764802,0.859328,,655.770388,1.303601,,1.388073,14.108705,,4.008937
2018-09-29,6.001031,0.976884,8.85211,65.571883,,8.155452,18.79737,113.354817,0.764802,0.859328,,655.770388,1.303601,,1.388073,14.108705,,4.008937
2018-09-30,6.001031,0.976884,8.85211,65.571883,,8.155452,18.79737,113.354817,0.764802,0.859328,,655.770388,1.303601,,1.388073,14.108705,,4.008937
2018-10-01,6.04748,0.981301,8.888152,65.496769,,8.143214,18.672383,113.793193,0.766911,0.861698,,647.048686,1.284102,,1.384317,14.112452,,4.046618
2018-10-02,5.936777,0.983417,8.940491,64.962861,,8.149594,18.70608,113.931594,0.766626,0.863707,,647.469338,1.280791,,1.383486,14.214027,,4.014424
2018-10-03,5.98892,0.983726,9.006666,65.4259,,8.169062,18.797957,113.568213,0.770343,0.865651,,645.01385,1.281423,,1.391274,14.353878,,3.937673
2018-10-04,6.050105,0.991809,9.06213,65.918438,,8.230568,19.042611,114.483269,0.772743,0.871384,,653.014988,1.287905,,1.409115,14.638114,,3.8977
2018-10-05,6.182323,0.991318,9.051745,66.870985,,8.243966,19.113561,113.895642,0.767755,0.868206,,650.390693,1.291891,,1.412224,14.841118,,3.871158
2018-10-06,6.182323,0.991318,9.051745,66.870985,,8.243966,19.113561,113.895642,0.767755,0.868206,,650.390693,1.291891,,1.412224,14.841118,,3.871158
2018-10-07,6.182323,0.991318,9.051745,66.870985,,8.243966,19.113561,113.895642,0.767755,0.868206,,650.390693,1.291891,,1.412224,14.841118,,3.871158
2018-10-08,6.167838,0.991322,9.068559,66.57997,,8.258613,18.763256,113.704764,0.761694,0.86783,,659.385577,1.294715,,1.417686,14.823136,,3.833984
2018-10-09,6.117366,0.992257,9.079346,66.648686,,8.274317,18.942405,113.092048,0.76379,0.870019,,663.015486,1.295197,,1.413694,14.844267,,3.774752
2018-10-10,6.101243,0.991397,9.086121,66.196228,,8.258625,18.989658,112.974711,0.759885,0.869036,,666.802816,1.29356,,1.404971,14.559833,,3.712697
2018-10-11,6.075956,0.988208,9.12616,66.938351,,8.219457,19.163097,112.093991,0.757218,0.867077,,668.082893,1.304951,,1.415677,14.762768,,3.752363
2018-10-12,5.920104,0.990078,8.973425,66.271786,,8.213287,18.976445,112.081104,0.755565,0.862813,,673.908542,1.30302,,1.403624,14.583693,,3.779724
2018-10-13,5.920104,0.990078,8.973425,66.271786,,8.213287,18.976445,112.081104,0.755565,0.862813,,673.908542,1.30302,,1.403624,14.583693,,3.779724
2018-10-14,5.920104,0.990078,8.973425,66.271786,,8.213287,18.976445,112.081104,0.755565,0.862813,,673.908542,1.30302,,1.403624,14.583693,,3.779724
2018-10-15,5.885811,0.990737,8.967535,66.172712,,8.170548,18.877413,112.190287,0.763137,0.865726,,670.591291,1.302311,,1.406891,14.53095,,3.782443
2018-10-16,5.780195,0.986964,8.947164,65.584046,,8.147544,18.830614,111.838039,0.760166,0.863334,,668.488302,1.299318,,1.40145,14.33152,,3.732884
2018-10-17,5.689244,0.99041,8.909114,65.303672,,8.142635,18.751533,112.340389,0.758272,0.863931,,664.414687,1.293477,,1.400864,14.175292,,3.722073
2018-10-18,5.587079,0.994957,8.964873,65.529084,,8.213373,18.875141,112.607599,0.763238,0.86949,,662.290236,1.302322,,1.406226,14.251804,,3.683506
2018-10-19,5.627661,0.995288,9.034206,65.797557,,8.270593,19.141274,112.129145,0.767627,0.8726,,664.991274,1.307155,,1.408551,14.426178,,3.71719
2018-10-20,5.627661,0.995288,9.034206,65.797557,,8.270593,19.141274,112.129145,0.767627,0.8726,,664.991274,1.307155,,1.408551,14.426178,,3.71719
2018-10-21,5.627661,0.995288,9.034206,65.797557,,8.270593,19.141274,112.129145,0.767627,0.8726,,664.991274,1.307155,,1.408551,14.426178,,3.71719
2018-10-22,5.648362,0.996264,8.985837,65.516118,,8.225128,19.29099,112.480667,0.765314,0.868885,,661.299852,1.310018,,1.405769,14.413416,,3.709445
2018-10-23,5.660446,0.995814,8.994245,65.17963,,8.25,19.396756,112.72323,0.771015,0.871992,,669.680851,1.309034,,1.413411,14.316882,,3.6812
2018-10-24,5.748976,0.99477,9.022052,65.556524,,8.285278,19.289288,112.445742,0.770243,0.871612,,671.428571,1.307766,,1.41018,14.219036,,3.692757
2018-10-25,5.700588,0.996842,9.111676,65.576805,,8.342662,19.596894,112.008071,0.775945,0.87727,,669.049917,1.304588,,1.415738,14.556803,,3.728134
2018-10-26,5.628318,0.999385,9.112586,65.508877,,8.342239,19.476094,112.318509,0.779575,0.878889,,679.029706,1.306205,,1.41176,14.6016,,3.702496
2018-10-27,5.628318,0.999385,9.112586,65.508877,,8.342239,19.476094,112.318509,0.779575,0.878889,,679.029706,1.306205,,1.41176,14.6016,,3.702496
2018-10-28,5.628318,0.999385,9.112586,65.508877,,8.342239,19.476094,112.318509,0.779575,0.878889,,679.029706,1.306205,,1.41176,14.6016,,3.702496
2018-10-29,5.58549,0.997456,9.128257,65.709273,,8.356786,19.379507,111.897535,0.779367,0.87727,,672.058953,1.309413,,1.40872,14.558558,,3.639968
2018-10-30,5.55538,1.00167,9.148207,65.81839,,8.387307,20.063291,112.323312,0.781118,0.879044,,675.843882,1.312852,,1.4157,14.694357,,3.713432
2018-10-31,5.471708,1.005112,9.172043,65.473295,,8.407809,20.071831,113.035431,0.786709,0.881368,,681.112286,1.311035,,1.408161,14.60594,,3.692491
2018-11-01,5.579305,1.007864,9.159318,65.752408,,8.430945,20.313334,112.841743,0.78307,0.883626,,684.386321,1.315631,,1.41177,14.766104,,3.718477
2018-11-02,5.5196,1.002192,9.043848,65.691485,,8.354556,20.171885,112.711567,0.769008,0.876962,,683.232483,1.308515,,1.38788,14.413926,,3.693063
2018-11-03,5.5196,1.002192,9.043848,65.691485,,8.354556,20.171885,112.711567,0.769008,0.876962,,683.232483,1.308515,,1.38788,14.413926,,3.693063
2018-11-04,5.5196,1.002192,9.043848,65.691485,,8.354556,20.171885,112.711567,0.769008,0.876962,,683.232483,1.308515,,1.38788,14.413926,,3.693063
2018-11-05,5.424109,1.002281,9.041937,66.097035,,8.356554,20.018337,113.107563,0.768819,0.877347,,678.733111,1.309967,,1.389103,14.266538,,3.689682
2018-11-06,5.313152,1.004206,9.054587,66.033471,,8.351529,19.868571,113.186717,0.765443,0.876194,,670.244458,1.310173,,1.385525,14.138789,,3.721546
2018-11-07,5.355888,1.001486,9.031821,66.080077,,8.35309,19.714048,113.349069,0.762567,0.874202,,666.998864,1.311478,,1.380365,14.10438,,3.757321
2018-11-08,5.363128,1.001837,9.015043,66.197306,,8.340913,19.869862,113.538569,0.761676,0.874585,,665.716285,1.311177,,1.374322,13.924261,,3.728179
2018-11-09,5.455929,1.005806,9.017417,66.90007,,8.377903,20.175844,113.952322,0.765306,0.879662,,666.027445,1.314215,,1.376144,14.115412,,3.756949
2018-11-10,5.455929,1.005806,9.017417,66.90007,,8.377903,20.175844,113.952322,0.765306,0.879662,,666.027445,1.314215,,1.376144,14.115412,,3.756949
2018-11-11,5.455929,1.005806,9.017417,66.90007,,8.377903,20.175844,113.952322,0.765306,0.879662,,666.027445,1.314215,,1.376144,14.115412,,3.756949
2018-11-12,5.460397,1.005828,9.077086,67.800706,,8.430199,20.109581,113.833113,0.772804,0.883002,,668.247241,1.319117,,1.383311,14.339073,,3.733598
2018-11-13,5.4631,1.009258,9.137185,67.79489,,8.51135,20.33544,113.604558,0.777174,0.890234,,676.106116,1.322799,,1.392415,14.435235,,3.759904
2018-11-14,5.472372,1.005923,9.042525,67.963045,,8.479533,20.464504,113.790116,0.768367,0.884095,,671.213863,1.321899,,1.382725,14.428167,,3.799841
2018-11-15,5.456506,1.005923,9.081948,67.066832,,8.505923,20.398338,113.557284,0.769979,0.884017,,676.476308,1.324611,,1.382072,14.356612,,3.781206
2018-11-16,5.389139,1.006799,9.063929,65.86755,,8.485121,20.244945,113.549669,0.783223,0.883002,,666.039735,1.317174,,1.375099,14.193996,,3.779691
2018-11-17,5.389139,1.006799,9.063929,65.86755,,8.485121,20.244945,113.549669,0.783223,0.883002,,666.039735,1.317174,,1.375099,14.193996,,3.779691
2018-11-18,5.389139,1.006799,9.063929,65.86755,,8.485121,20.244945,113.549669,0.783223,0.883002,,666.039735,1.317174,,1.375099,14.193996,,3.779691
2018-11-19,5.330384,0.999299,9.004994,66.044419,,8.432451,20.138514,112.722096,0.779219,0.876117,,657.48204,1.314614,,1.366392,13.975293,,3.741633
2018-11-20,5.305369,0.993016,8.997119,65.57835,,8.473418,20.364382,112.439983,0.777739,0.872981,,657.127892,1.317067,,1.370755,14.014404,,3.752073
2018-11-21,5.382167,0.994724,9.094003,66.098312,,8.581604,20.376363,112.729511,0.781921,0.879353,,660.877594,1.330549,,1.385772,14.102181,,3.753517
2018-11-22,5.312873,0.994204,9.032666,65.728837,,8.522743,20.254654,113.031261,0.782578,0.878117,,657.70987,1.322708,,1.377064,13.9366,,3.794608
2018-11-23,5.292555,0.994475,9.036394,65.661668,,8.529948,20.299833,112.979041,0.77655,0.876962,,654.240112,1.318951,,1.378935,13.745506,,3.801017
2018-11-24,5.292555,0.994475,9.036394,65.661668,,8.529948,20.299833,112.979041,0.77655,0.876962,,654.240112,1.318951,,1.378935,13.745506,,3.801017
2018-11-25,5.292555,0.994475,9.036394,65.661668,,8.529948,20.299833,112.979041,0.77655,0.876962,,654.240112,1.318951,,1.378935,13.745506,,3.801017
2018-11-26,5.292582,0.997266,9.088207,66.197583,,8.589221,20.402928,112.913469,0.780365,0.882068,,658.957396,1.322572,,1.382112,13.844491,,3.789009
2018-11-27,5.244684,0.998147,9.087267,67.14374,,8.582105,20.605224,113.500397,0.780376,0.882379,,664.351893,1.325333,,1.383923,13.914409,,3.937616
2018-11-28,5.255155,0.998318,9.10169,67.055492,,8.592707,20.463758,113.757855,0.784583,0.885034,,665.094256,1.32941,,1.382777,13.920701,,3.870785
2018-11-29,5.218665,0.993227,9.032281,67.016448,,8.555018,20.280588,113.53857,0.779752,0.879585,,656.047146,1.327206,,1.369162,13.776937,,3.847568
2018-11-30,5.166506,0.995875,9.063636,66.100237,,8.532696,20.234179,113.395945,0.782147,0.877732,,655.244448,1.327306,,1.365663,13.659264,,3.848591
2018-12-01,5.166506,0.995875,9.063636,66.100237,,8.532696,20.234179,113.395945,0.782147,0.877732,,655.244448,1.327306,,1.365663,13.659264,,3.848591
2018-12-02,5.166506,0.995875,9.063636,66.100237,,8.532696,20.234179,113.395945,0.782147,0.877732,,655.244448,1.327306,,1.365663,13.659264,,3.848591
2018-12-03,5.189914,0.998589,9.065244,66.885294,,8.552372,20.171046,113.762123,0.784165,0.881679,,661.109152,1.325163,,1.356198,13.723241,,3.855669
2018-12-04,5.24236,0.997886,9.011889,66.570674,,8.522061,20.332541,113.577279,0.785733,0.880669,,650.841039,1.319683,,1.359137,13.6893,,3.838749
2018-12-05,5.382262,0.997267,9.015781,66.820065,,8.506392,20.510711,112.693291,0.786124,0.881601,,658.291457,1.325575,,1.361104,13.82271,,3.849158
2018-12-06,5.32135,0.996828,8.974271,66.513349,,8.503921,20.519429,113.041678,0.78562,0.881135,,658.613094,1.336065,,1.37598,13.83417,,3.865891
2018-12-07,5.334154,0.993143,8.986637,66.863297,,8.517275,20.342505,112.68044,0.782505,0.879121,,663.402198,1.339077,,1.382857,14.043868,,3.876132
2018-12-08,5.334154,0.993143,8.986637,66.863297,,8.517275,20.342505,112.68044,0.782505,0.879121,,663.402198,1.339077,,1.382857,14.043868,,3.876132
2018-12-09,5.334154,0.993143,8.986637,66.863297,,8.517275,20.342505,112.68044,0.782505,0.879121,,663.402198,1.339077,,1.382857,14.043868,,3.876132
2018-12-10,5.317165,0.98965,9.038067,66.337602,,8.49829,20.283747,112.49101,0.786071,0.877116,,663.327778,1.332602,,1.392334,14.178669,,3.900009
2018-12-11,5.324734,0.989434,9.088139,66.687506,,8.558334,20.312583,113.172493,0.795897,0.880514,,665.642335,1.339174,,1.390068,14.360747,,3.914326
2018-12-12,5.355736,0.993111,9.082134,66.390533,,8.573258,20.177868,113.37808,0.800406,0.883158,,667.985516,1.337543,,1.386293,14.319085,,3.900291
2018-12-13,5.342126,0.992526,9.085554,66.406401,,8.570298,20.062604,113.285852,0.791875,0.879275,,667.370087,1.334828,,1.385211,14.102787,,3.852194
2018-12-14,5.341077,0.993576,9.054206,66.344597,,8.552182,20.281591,113.547166,0.790039,0.879972,,667.625836,1.334829,,1.383756,14.180746,,3.888068
2018-12-15,5.341077,0.993576,9.054206,66.344597,,8.552182,20.281591,113.547166,0.790039,0.879972,,667.625836,1.334829,,1.383756,14.180746,,3.888068
2018-12-16,5.341077,0.993576,9.054206,66.344597,,8.552182,20.281591,113.547166,0.790039,0.879972,,667.625836,1.334829,,1.383756,14.180746,,3.888068
2018-12-17,5.36715,0.997435,9.058022,66.685831,,8.616752,20.148151,113.385813,0.794445,0.884486,,671.811428,1.33867,,1.393508,14.378649,,3.913232
2018-12-18,5.372599,0.992599,9.054273,66.652863,,8.639824,20.078326,112.822026,0.792511,0.881057,,671.427313,1.341145,,1.392863,14.379736,,3.895771
2018-12-19,5.335912,0.99244,9.056264,67.410989,,8.724835,20.055736,112.522198,0.790154,0.879121,,676.123077,1.345758,,1.391209,14.332571,,3.908747
2018-12-20,5.295698,0.993679,9.087796,67.38806,,8.714838,20.091308,112.395083,0.791747,0.877963,,676.848112,1.346971,,1.405356,14.367867,,3.893679
2018-12-21,5.257746,0.98682,8.965349,68.282273,,8.670158,19.866457,111.156498,0.789212,0.872829,,674.164266,1.349568,,1.405167,14.378459,,3.838439
2018-12-22,5.257746,0.98682,8.965349,68.282273,,8.670158,19.866457,111.156498,0.789212,0.872829,,674.164266,1.349568,,1.405167,14.378459,,3.838439
2018-12-23,5.257746,0.98682,8.965349,68.282273,,8.670158,19.866457,111.156498,0.789212,0.872829,,674.164266,1.349568,,1.405167,14.378459,,3.838439
2018-12-24,5.31056,0.993669,9.040447,68.97072,,8.76919,19.919195,111.045459,0.790469,0.879275,,683.59272,1.359536,,1.418095,14.613822,,3.900114
2018-12-25,5.272799,0.987724,9.036654,68.593476,,8.748772,19.846984,110.285865,0.786215,0.876885,,680.901438,1.360049,,1.416696,14.504647,,3.899772
2018-12-26,5.278118,0.985985,9.043273,68.662404,,8.746321,19.952523,110.37316,0.787929,0.875964,,680.185704,1.358269,,1.418886,14.606079,,3.875701
2018-12-27,5.27392,0.994279,9.090133,68.893319,,8.747205,19.901065,111.262213,0.790599,0.880204,,683.478567,1.357187,,1.413432,14.505853,,3.894464
2018-12-28,5.292975,0.987053,9.010498,69.601085,,8.761526,19.692065,110.898434,0.790744,0.874814,,678.462077,1.361736,,1.421398,14.497507,,3.869303
2018-12-29,5.292975,0.987053,9.010498,69.601085,,8.761526,19.692065,110.898434,0.790744,0.874814,,678.462077,1.361736,,1.421398,14.497507,,3.869303
2018-12-30,5.292975,0.987053,9.010498,69.601085,,8.761526,19.692065,110.898434,0.790744,0.874814,,678.462077,1.361736,,1.421398,14.497507,,3.869303
2018-12-31,5.275087,0.983566,8.979983,69.492745,,8.706993,19.643969,110.357517,0.78785,0.874126,,685.253497,1.362413,,1.419406,14.421591,,3.879633
2019-01-01,5.261376,0.985121,8.819629,69.54407,,8.617245,19.598016,109.614548,0.785087,0.870095,,679.36135,1.361089,,1.420169,14.312277,,3.869486
2019-01-02,5.284505,0.98194,8.864858,68.398709,,8.644216,19.626069,109.657128,0.783895,0.872448,,681.198744,1.362066,,1.418688,14.385884,,3.879951
2019-01-03,5.490369,0.988691,9.037816,69.002474,,8.776551,19.620958,107.44036,0.798728,0.883548,,692.118749,1.362962,,1.445485,14.577576,,3.78627
2019-01-04,5.466157,0.987183,9.001317,68.709508,,8.690194,19.613555,107.79914,0.791765,0.877886,,681.441489,1.347731,,1.427355,14.316127,,3.75349
2019-01-05,5.466157,0.987183,9.001317,68.709508,,8.690194,19.613555,107.79914,0.791765,0.877886,,681.441489,1.347731,,1.427355,14.316127,,3.75349
2019-01-06,5.466157,0.987183,9.001317,68.709508,,8.690194,19.613555,107.79914,0.791765,0.877886,,681.441489,1.347731,,1.427355,14.316127,,3.75349
2019-01-07,5.319895,0.985714,8.953374,67.541367,,8.605609,19.393777,108.51972,0.785188,0.876424,,677.256792,1.336897,,1.403681,13.990096,,3.707274
2019-01-08,5.379965,0.979181,8.89007,66.786585,,8.525174,19.363066,108.58885,0.782056,0.87108,,662.804878,1.32953,,1.399652,13.870645,,3.731794
2019-01-09,5.47617,0.980622,8.908694,66.943087,,8.532909,19.338251,108.771823,0.785003,0.872905,,668.051676,1.324808,,1.396037,13.95522,,3.709672
2019-01-10,5.470619,0.973864,8.863003,66.668109,,8.459455,19.215058,108.191259,0.781134,0.865426,,660.545219,1.3209,,1.393509,13.85331,,3.677109
2019-01-11,5.422937,0.983753,8.894005,66.888792,,8.472632,19.1245,108.2702,0.78384,0.86881,,666.081668,1.323545,,1.391051,13.850565,,3.706516
2019-01-12,5.422937,0.983753,8.894005,66.888792,,8.472632,19.1245,108.2702,0.78384,0.86881,,666.081668,1.323545,,1.391051,13.850565,,3.706516
2019-01-13,5.422937,0.983753,8.894005,66.888792,,8.472632,19.1245,108.2702,0.78384,0.86881,,666.081668,1.323545,,1.391051,13.850565,,3.706516
2019-01-14,5.47644,0.984031,8.935777,66.906719,,8.539616,19.139005,108.455497,0.778185,0.8726,,665.732984,1.326702,,1.387784,13.862304,,3.711082
2019-01-15,5.460385,0.980999,8.942822,67.018217,,8.544409,18.983875,108.242831,0.776519,0.871612,,665.161684,1.327639,,1.388564,13.778698,,3.69511
2019-01-16,5.440571,0.987212,8.960498,67.066655,,8.535079,18.966016,108.59245,0.776561,0.875887,,663.3091,1.325567,,1.386616,13.72865,,3.71341
2019-01-17,5.335322,0.989998,8.988858,66.346727,,8.535883,18.879979,109.033164,0.776013,0.877347,,661.484471,1.325671,,1.394016,13.684506,,3.732146
2019-01-18,5.351971,0.993768,9.014219,66.373212,,8.546037,19.00395,109.144211,0.769946,0.877732,,656.947248,1.327833,,1.390591,13.714298,,3.746423
2019-01-19,5.351971,0.993768,9.014219,66.373212,,8.546037,19.00395,109.144211,0.769946,0.877732,,656.947248,1.327833,,1.390591,13.714298,,3.746423
